Column1,Column2
Zanieczyszczenie,Rzeszów-Nowe Miasto - py³ zawieszony PM2.5
2017-07-17," 	12.0	"
2017-07-18," 	16.1	"
2017-07-19," 	17.0	"
2017-07-20," 	14.6	"
2017-07-21," 	16.4	"
2017-07-22," 	16.7	"
2017-07-23," 	14.3	"
2017-07-24," 	14.0	"
2017-07-25," 	9.7	"
2017-07-26," 	9.5	"
2017-07-27," 	8.3	"
2017-07-28," 	9.4	"
2017-07-29," 	13.2	"
2017-07-30," 	13.6	"
2017-07-31," 	16.8	"
2017-08-01," 	8.4	"
2017-08-02," 	10.2	"
2017-08-03," 	16.6	"
2017-08-04," 	20.1	"
2017-08-05," 	19.5	"
2017-08-06," 	19.9	"
2017-08-07," 	14.4	"
2017-08-08," 	15.0	"
2017-08-09," 	21.0	"
2017-08-10," 	23.4	"
2017-08-11," 	15.8	"
2017-08-12," 	10.1	"
2017-08-13," 	11.3	"
2017-08-14,
2017-08-15,
2017-08-16,
2017-08-17," 	23.7	"
2017-08-18," 	24.9	"
2017-08-19," 	13.3	"
2017-08-20," 	4.8	"
2017-08-21," 	8.2	"
2017-08-22,
2017-08-23,
2017-08-24," 	11.7	"
2017-08-25," 	16.9	"
2017-08-26," 	21.5	"
2017-08-27," 	18.3	"
2017-08-28," 	12.3	"
2017-08-29," 	15.2	"
2017-08-30," 	15.4	"
2017-08-31," 	21.3	"
2017-09-01," 	22.2	"
2017-09-02," 	10.0	"
2017-09-03," 	5.2	"
2017-09-04," 	9.1	"
2017-09-05," 	8.0	"
2017-09-06," 	12.2	"
2017-09-07," 	7.6	"
2017-09-08," 	6.6	"
2017-09-09," 	10.1	"
2017-09-10," 	15.1	"
2017-09-11," 	14.4	"
2017-09-12," 	10.1	"
2017-09-13," 	5.7	"
2017-09-14," 	6.5	"
2017-09-15," 	7.5	"
2017-09-16," 	18.1	"
2017-09-17," 	14.0	"
2017-09-18," 	11.0	"
2017-09-19," 	14.3	"
2017-09-20," 	13.2	"
2017-09-21," 	4.8	"
2017-09-22," 	6.2	"
2017-09-23," 	8.4	"
2017-09-24," 	11.6	"
2017-09-25," 	12.7	"
2017-09-26," 	18.3	"
2017-09-27," 	12.8	"
2017-09-28," 	17.2	"
2017-09-29," 	18.8	"
2017-09-30," 	24.7	"
2017-10-01," 	30.7	"
2017-10-02," 	26.3	"
2017-10-03," 	22.8	"
2017-10-04," 	10.9	"
2017-10-05," 	8.3	"
2017-10-06," 	5.7	"
2017-10-07," 	14.3	"
2017-10-08," 	9.8	"
2017-10-09," 	9.8	"
2017-10-10," 	11.2	"
2017-10-11," 	12.8	"
2017-10-12," 	11.6	"
2017-10-13," 	8.2	"
2017-10-14," 	14.6	"
2017-10-15," 	16.4	"
2017-10-16," 	18.5	"
2017-10-17," 	24.5	"
2017-10-18," 	24.9	"
2017-10-19," 	55.1	"
2017-10-20," 	47.3	"
2017-10-21," 	35.7	"
2017-10-22," 	30.1	"
2017-10-23," 	9.7	"
2017-10-24," 	9.6	"
2017-10-25," 	12.9	"
2017-10-26," 	13.7	"
2017-10-27," 	12.8	"
2017-10-28," 	7.0	"
2017-10-29," 	4.2	"
2017-10-30," 	4.9	"
2017-10-31," 	11.3	"
2017-11-01," 	16.3	"
2017-11-02," 	15.2	"
2017-11-03," 	14.7	"
2017-11-04," 	17.2	"
2017-11-05," 	15.5	"
2017-11-06," 	41.6	"
2017-11-07," 	36.3	"
2017-11-08," 	17.8	"
2017-11-09," 	38.4	"
2017-11-10," 	29.3	"
2017-11-11," 	12.9	"
2017-11-12," 	10.5	"
2017-11-13," 	15.8	"
2017-11-14," 	19.5	"
2017-11-15," 	47.9	"
2017-11-16," 	59.0	"
2017-11-17," 	58.2	"
2017-11-18," 	40.2	"
2017-11-19," 	23.2	"
2017-11-20," 	13.7	"
2017-11-21," 	20.8	"
2017-11-22," 	16.5	"
2017-11-23," 	12.7	"
2017-11-24," 	22.2	"
2017-11-25," 	18.9	"
2017-11-26," 	13.8	"
2017-11-27," 	50.9	"
2017-11-28," 	27.2	"
2017-11-29," 	15.3	"
2017-11-30," 	23.4	"
2017-12-01," 	51.8	"
2017-12-02," 	73.8	"
2017-12-03," 	26.0	"
2017-12-04," 	21.0	"
2017-12-05," 	17.5	"
2017-12-06," 	15.7	"
2017-12-07," 	16.3	"
2017-12-08," 	23.7	"
2017-12-09," 	28.9	"
2017-12-10," 	17.3	"
2017-12-11," 	7.8	"
2017-12-12," 	9.8	"
2017-12-13," 	23.4	"
2017-12-14," 	10.1	"
2017-12-15," 	15.5	"
2017-12-16," 	30.0	"
2017-12-17," 	64.6	"
2017-12-18," 	67.5	"
2017-12-19," 	26.8	"
2017-12-20,
2017-12-21,
2017-12-22," 	14.6	"
2017-12-23," 	13.5	"
2017-12-24," 	9.6	"
2017-12-25," 	8.3	"
2017-12-26," 	14.2	"
2017-12-27," 	19.6	"
2017-12-28," 	10.2	"
2017-12-29," 	19.8	"
2017-12-30," 	26.9	"
2017-12-31," 	17.0	"
2018-01-01," 	16.5	"
2018-01-02," 	37.9	"
2018-01-03," 	12.0	"
2018-01-04," 	9.3	"
2018-01-05," 	13.7	"
2018-01-06," 	17.6	"
2018-01-07," 	20.5	"
2018-01-08," 	20.4	"
2018-01-09," 	23.7	"
2018-01-10," 	30.4	"
2018-01-11," 	32.6	"
2018-01-12," 	21.2	"
2018-01-13," 	12.0	"
2018-01-14,
2018-01-15,
2018-01-16," 	17.2	"
2018-01-17," 	32.6	"
2018-01-18," 	13.0	"
2018-01-19," 	14.5	"
2018-01-20," 	38.8	"
2018-01-21," 	36.0	"
2018-01-22," 	29.8	"
2018-01-23," 	31.2	"
2018-01-24," 	28.3	"
2018-01-25," 	20.2	"
2018-01-26," 	20.5	"
2018-01-27," 	49.4	"
2018-01-28," 	42.0	"
2018-01-29," 	14.8	"
2018-01-30," 	8.4	"
2018-01-31," 	13.5	"
2018-02-01," 	18.8	"
2018-02-02," 	25.6	"
2018-02-03," 	29.2	"
2018-02-04," 	29.4	"
2018-02-05," 	39.8	"
2018-02-06," 	68.0	"
2018-02-07," 	86.3	"
2018-02-08," 	40.9	"
2018-02-09," 	35.3	"
2018-02-10," 	48.0	"
2018-02-11," 	74.0	"
2018-02-12," 	53.8	"
2018-02-13," 	65.5	"
2018-02-14," 	32.0	"
2018-02-15," 	47.3	"
2018-02-16," 	42.6	"
2018-02-17," 	42.1	"
2018-02-18," 	41.4	"
2018-02-19," 	46.9	"
2018-02-20," 	39.2	"
2018-02-21," 	29.7	"
2018-02-22," 	25.6	"
2018-02-23," 	31.0	"
2018-02-24," 	32.9	"
2018-02-25," 	26.6	"
2018-02-26," 	57.1	"
2018-02-27," 	30.6	"
2018-02-28," 	29.4	"
2018-03-01," 	98.5	"
2018-03-02," 	95.5	"
2018-03-03," 	64.7	"
2018-03-04," 	128.0	"
2018-03-05," 	67.4	"
2018-03-06," 	71.7	"
2018-03-07," 	63.9	"
2018-03-08," 	25.8	"
2018-03-09," 	27.9	"
2018-03-10," 	32.4	"
2018-03-11," 	19.1	"
2018-03-12," 	12.1	"
2018-03-13," 	19.7	"
2018-03-14," 	29.9	"
2018-03-15," 	24.0	"
2018-03-16," 	25.4	"
2018-03-17," 	12.7	"
2018-03-18," 	15.5	"
2018-03-19," 	23.0	"
2018-03-20," 	30.8	"
2018-03-21," 	46.5	"
2018-03-22," 	55.7	"
2018-03-23," 	56.1	"
2018-03-24," 	72.4	"
2018-03-25," 	20.9	"
2018-03-26," 	42.6	"
2018-03-27," 	53.6	"
2018-03-28," 	29.0	"
2018-03-29," 	33.4	"
2018-03-30," 	26.3	"
2018-03-31," 	17.1	"
2018-04-01," 	14.3	"
2018-04-02," 	21.9	"
2018-04-03," 	14.5	"
2018-04-04," 	11.3	"
2018-04-05," 	13.3	"
2018-04-06," 	27.9	"
2018-04-07," 	32.2	"
2018-04-08," 	26.1	"
2018-04-09," 	20.8	"
2018-04-10," 	16.9	"
2018-04-11," 	21.4	"
2018-04-12," 	41.6	"
2018-04-13," 	27.1	"
2018-04-14," 	19.1	"
2018-04-15," 	20.8	"
2018-04-16," 	24.2	"
2018-04-17," 	24.6	"
2018-04-18," 	18.1	"
2018-04-19," 	14.6	"
2018-04-20," 	13.6	"
2018-04-21," 	16.1	"
2018-04-22," 	12.9	"
2018-04-23," 	16.4	"
2018-04-24," 	18.6	"
2018-04-25," 	17.7	"
2018-04-26," 	11.9	"
2018-04-27," 	12.1	"
2018-04-28," 	11.1	"
2018-04-29," 	16.2	"
2018-04-30," 	18.4	"
2018-05-01," 	15.8	"
2018-05-02," 	16.3	"
2018-05-03," 	15.1	"
2018-05-04," 	20.8	"
2018-05-05," 	13.5	"
2018-05-06," 	10.2	"
2018-05-07," 	11.3	"
2018-05-08," 	12.6	"
2018-05-09," 	13.2	"
2018-05-10," 	12.6	"
2018-05-11," 	13.4	"
2018-05-12," 	13.8	"
2018-05-13," 	13.1	"
2018-05-14," 	12.9	"
2018-05-15," 	14.8	"
2018-05-16," 	9.7	"
2018-05-17," 	9.2	"
2018-05-18," 	12.8	"
2018-05-19," 	14.2	"
2018-05-20," 	10.4	"
2018-05-21," 	11.5	"
2018-05-22," 	10.8	"
2018-05-23," 	11.8	"
2018-05-24," 	12.9	"
2018-05-25," 	14.3	"
2018-05-26," 	17.5	"
2018-05-27," 	16.9	"
2018-05-28," 	15.3	"
2018-05-29," 	11.2	"
2018-05-30," 	14.3	"
2018-05-31," 	17.3	"
2018-06-01," 	16.4	"
2018-06-02," 	15.8	"
2018-06-03," 	15.2	"
2018-06-04," 	19.5	"
2018-06-05," 	17.6	"
2018-06-06," 	5.5	"
2018-06-07," 	8.6	"
2018-06-08," 	15.9	"
2018-06-09," 	22.3	"
2018-06-10," 	17.5	"
2018-06-11," 	12.3	"
2018-06-12," 	13.7	"
2018-06-13," 	11.3	"
2018-06-14," 	11.3	"
2018-06-15," 	11.7	"
2018-06-16," 	11.9	"
2018-06-17," 	10.8	"
2018-06-18," 	10.4	"
2018-06-19," 	15.0	"
2018-06-20," 	17.4	"
2018-06-21," 	16.2	"
2018-06-22," 	5.7	"
2018-06-23," 	6.2	"
2018-06-24," 	5.5	"
2018-06-25," 	7.7	"
2018-06-26," 	8.7	"
2018-06-27," 	9.0	"
2018-06-28," 	10.9	"
2018-06-29," 	11.6	"
2018-06-30," 	8.1	"
2018-07-01," 	12.5	"
2018-07-02,
2018-07-03," 	10.5	"
2018-07-04," 	10.9	"
2018-07-05," 	14.2	"
2018-07-06," 	17.8	"
2018-07-07," 	11.9	"
2018-07-08," 	8.5	"
2018-07-09," 	9.4	"
2018-07-10," 	13.4	"
2018-07-11," 	14.2	"
2018-07-12," 	11.5	"
2018-07-13," 	9.8	"
2018-07-14," 	8.4	"
2018-07-15," 	8.3	"
2018-07-16," 	6.0	"
2018-07-17," 	10.7	"
2018-07-18," 	10.3	"
2018-07-19," 	11.0	"
2018-07-20," 	18.6	"
2018-07-21," 	18.8	"
2018-07-22," 	19.2	"
2018-07-23," 	14.6	"
2018-07-24," 	14.5	"
2018-07-25," 	11.7	"
2018-07-26," 	10.6	"
2018-07-27," 	11.5	"
2018-07-28," 	13.9	"
2018-07-29," 	13.7	"
2018-07-30," 	12.1	"
2018-07-31," 	11.4	"
2018-08-01," 	14.6	"
2018-08-02," 	15.1	"
2018-08-03," 	17.3	"
2018-08-04," 	19.0	"
2018-08-05," 	15.5	"
2018-08-06," 	12.9	"
2018-08-07," 	9.9	"
2018-08-08," 	12.3	"
2018-08-09," 	15.3	"
2018-08-10," 	12.9	"
2018-08-11," 	8.2	"
2018-08-12," 	9.3	"
2018-08-13,
2018-08-14," 	16.7	"
2018-08-15," 	11.6	"
2018-08-16," 	10.0	"
2018-08-17," 	14.5	"
2018-08-18," 	16.2	"
2018-08-19," 	16.0	"
2018-08-20," 	16.1	"
2018-08-21," 	13.5	"
2018-08-22," 	12.8	"
2018-08-23," 	20.9	"
2018-08-24," 	18.6	"
2018-08-25," 	13.3	"
2018-08-26," 	11.1	"
2018-08-27," 	14.1	"
2018-08-28," 	9.8	"
2018-08-29," 	15.4	"
2018-08-30," 	18.8	"
2018-08-31," 	20.0	"
2018-09-01," 	29.0	"
2018-09-02," 	22.6	"
2018-09-03," 	21.4	"
2018-09-04," 	23.2	"
2018-09-05," 	14.7	"
2018-09-06," 	13.5	"
2018-09-07," 	13.3	"
2018-09-08," 	19.2	"
2018-09-09," 	13.4	"
2018-09-10," 	18.5	"
2018-09-11," 	17.9	"
2018-09-12," 	16.2	"
2018-09-13," 	21.8	"
2018-09-14," 	19.3	"
2018-09-15," 	9.5	"
2018-09-16," 	9.3	"
2018-09-17," 	10.9	"
2018-09-18," 	15.2	"
2018-09-19," 	17.0	"
2018-09-20," 	23.3	"
2018-09-21," 	20.1	"
2018-09-22," 	8.6	"
2018-09-23," 	5.4	"
2018-09-24," 	5.6	"
2018-09-25," 	4.7	"
2018-09-26," 	8.5	"
2018-09-27," 	8.4	"
2018-09-28," 	8.4	"
2018-09-29," 	13.5	"
2018-09-30," 	14.0	"
2018-10-01," 	12.9	"
2018-10-02," 	13.2	"
2018-10-03," 	6.2	"
2018-10-04," 	12.5	"
2018-10-05," 	14.0	"
2018-10-06," 	5.0	"
2018-10-07," 	17.2	"
2018-10-08," 	15.2	"
2018-10-09," 	25.4	"
2018-10-10," 	34.7	"
2018-10-11," 	27.9	"
2018-10-12," 	40.1	"
2018-10-13," 	52.3	"
2018-10-14," 	42.9	"
2018-10-15," 	37.8	"
2018-10-16," 	43.8	"
2018-10-17," 	45.6	"
2018-10-18," 	76.2	"
2018-10-19," 	78.1	"
2018-10-20," 	49.2	"
2018-10-21," 	21.8	"
2018-10-22," 	27.7	"
2018-10-23," 	13.2	"
2018-10-24," 	4.9	"
2018-10-25," 	7.1	"
2018-10-26," 	11.1	"
2018-10-27," 	22.1	"
2018-10-28," 	21.1	"
2018-10-29," 	13.3	"
2018-10-30," 	12.5	"
2018-10-31," 	11.4	"
2018-11-01," 	25.0	"
2018-11-02," 	33.6	"
2018-11-03," 	38.5	"
2018-11-04," 	31.4	"
2018-11-05," 	25.2	"
2018-11-06," 	36.8	"
2018-11-07," 	34.8	"
2018-11-08," 	57.0	"
2018-11-09," 	64.9	"
2018-11-10," 	39.0	"
2018-11-11," 	28.9	"
2018-11-12," 	40.5	"
2018-11-13," 	41.3	"
2018-11-14," 	10.6	"
2018-11-15," 	12.5	"
2018-11-16," 	16.1	"
2018-11-17," 	32.0	"
2018-11-18," 	59.9	"
2018-11-19,
2018-11-20,
2018-11-21,
2018-11-22," 	28.1	"
2018-11-23," 	38.1	"
2018-11-24," 	20.0	"
2018-11-25," 	24.6	"
2018-11-26," 	15.0	"
2018-11-27," 	19.6	"
2018-11-28," 	45.6	"
2018-11-29," 	13.9	"
2018-11-30," 	25.0	"
2018-12-01," 	41.1	"
2018-12-02," 	20.3	"
2018-12-03," 	17.2	"
2018-12-04," 	13.5	"
2018-12-05,
2018-12-06,
2018-12-07,
2018-12-08,
2018-12-09,
2018-12-10," 	5.4	"
2018-12-11," 	18.9	"
2018-12-12," 	26.1	"
2018-12-13," 	20.7	"
2018-12-14," 	18.1	"
2018-12-15," 	18.0	"
2018-12-16," 	40.6	"
2018-12-17," 	58.1	"
2018-12-18," 	81.8	"
2018-12-19," 	32.8	"
2018-12-20," 	19.2	"
2018-12-21," 	23.7	"
2018-12-22," 	19.8	"
2018-12-23," 	12.6	"
2018-12-24," 	10.4	"
2018-12-25," 	14.3	"
2018-12-26," 	13.2	"
2018-12-27," 	16.1	"
2018-12-28," 	12.2	"
2018-12-29," 	12.2	"
2018-12-30," 	15.0	"
2018-12-31," 	10.0	"
2019-01-01," 	16.5	"
2019-01-02," 	5.8	"
2019-01-03," 	7.7	"
2019-01-04," 	15.0	"
2019-01-05," 	16.3	"
2019-01-06," 	11.8	"
2019-01-07," 	64.8	"
2019-01-08," 	36.0	"
2019-01-09," 	33.8	"
2019-01-10," 	65.3	"
2019-01-11," 	58.1	"
2019-01-12," 	32.9	"
2019-01-13," 	16.2	"
2019-01-14," 	6.7	"
2019-01-15," 	12.1	"
2019-01-16," 	16.9	"
2019-01-17," 	22.3	"
2019-01-18," 	16.8	"
2019-01-19,
2019-01-20,
2019-01-21,
2019-01-22," 	122.0	"
2019-01-23," 	27.1	"
2019-01-24," 	23.7	"
2019-01-25," 	36.9	"
2019-01-26," 	53.4	"
2019-01-27," 	27.1	"
2019-01-28," 	18.3	"
2019-01-29," 	41.3	"
2019-01-30," 	74.0	"
2019-01-31," 	66.9	"
2019-02-01," 	20.8	"
2019-02-02," 	8.2	"
2019-02-03," 	43.9	"
2019-02-04," 	17.5	"
2019-02-05," 	50.2	"
2019-02-06," 	55.6	"
2019-02-07," 	27.2	"
2019-02-08," 	44.3	"
2019-02-09," 	25.4	"
2019-02-10," 	21.3	"
2019-02-11," 	12.9	"
2019-02-12," 	7.1	"
2019-02-13," 	15.7	"
2019-02-14," 	19.7	"
2019-02-15," 	31.1	"
2019-02-16," 	40.6	"
2019-02-17," 	34.6	"
2019-02-18," 	58.2	"
2019-02-19," 	44.9	"
2019-02-20," 	19.5	"
2019-02-21," 	20.1	"
2019-02-22," 	7.3	"
2019-02-23," 	14.3	"
2019-02-24," 	37.5	"
2019-02-25," 	39.5	"
2019-02-26," 	16.9	"
2019-02-27," 	18.5	"
2019-02-28," 	20.9	"
2019-03-01," 	27.2	"
2019-03-02," 	41.6	"
2019-03-03," 	32.0	"
2019-03-04," 	22.4	"
2019-03-05," 	8.4	"
2019-03-06," 	13.9	"
2019-03-07," 	10.9	"
2019-03-08," 	10.3	"
2019-03-09," 	8.6	"
2019-03-10," 	5.1	"
2019-03-11," 	6.7	"
2019-03-12," 	19.1	"
2019-03-13," 	14.1	"
2019-03-14," 	13.9	"
2019-03-15," 	10.1	"
2019-03-16," 	13.8	"
2019-03-17," 	12.3	"
2019-03-18," 	18.5	"
2019-03-19," 	30.3	"
2019-03-20," 	50.2	"
2019-03-21," 	36.3	"
2019-03-22," 	35.0	"
2019-03-23," 	43.8	"
2019-03-24," 	42.6	"
2019-03-25," 	19.2	"
2019-03-26," 	12.9	"
2019-03-27," 	24.6	"
2019-03-28," 	45.6	"
2019-03-29," 	41.2	"
2019-03-30," 	71.3	"
2019-03-31," 	35.5	"
2019-04-01," 	10.5	"
2019-04-02," 	16.0	"
2019-04-03," 	26.6	"
2019-04-04," 	29.3	"
2019-04-05," 	31.1	"
2019-04-06," 	26.4	"
2019-04-07," 	21.0	"
2019-04-08," 	27.9	"
2019-04-09," 	28.5	"
2019-04-10," 	17.7	"
2019-04-11," 	14.4	"
2019-04-12," 	13.1	"
2019-04-13," 	22.7	"
2019-04-14," 	22.2	"
2019-04-15," 	24.5	"
2019-04-16," 	26.2	"
2019-04-17," 	22.4	"
2019-04-18," 	32.6	"
2019-04-19," 	27.8	"
2019-04-20," 	23.5	"
2019-04-21," 	16.5	"
2019-04-22," 	12.5	"
2019-04-23," 	12.0	"
2019-04-24," 	13.8	"
2019-04-25," 	16.2	"
2019-04-26," 	15.9	"
2019-04-27," 	17.2	"
2019-04-28," 	9.1	"
2019-04-29," 	7.9	"
2019-04-30," 	6.8	"
2019-05-01," 	12.4	"
2019-05-02," 	18.0	"
2019-05-03," 	14.8	"
2019-05-04," 	9.3	"
2019-05-05," 	12.2	"
2019-05-06," 	7.5	"
2019-05-07," 	9.7	"
2019-05-08," 	12.4	"
2019-05-09," 	11.6	"
2019-05-10," 	9.7	"
2019-05-11," 	15.6	"
2019-05-12," 	12.8	"
2019-05-13," 	8.8	"
2019-05-14," 	6.0	"
2019-05-15," 	8.5	"
2019-05-16," 	9.3	"
2019-05-17," 	10.7	"
2019-05-18," 	9.7	"
2019-05-19," 	9.4	"
2019-05-20," 	7.8	"
2019-05-21," 	6.9	"
2019-05-22," 	5.0	"
2019-05-23," 	6.8	"
2019-05-24," 	9.8	"
2019-05-25," 	14.9	"
2019-05-26," 	15.3	"
2019-05-27," 	11.3	"
2019-05-28," 	9.4	"
2019-05-29," 	7.4	"
2019-05-30," 	7.9	"
2019-05-31," 	11.5	"
2019-06-01," 	13.8	"
2019-06-02," 	12.3	"
2019-06-03," 	11.9	"
2019-06-04," 	14.8	"
2019-06-05," 	11.7	"
2019-06-06," 	9.0	"
2019-06-07," 	11.5	"
2019-06-08," 	12.9	"
2019-06-09," 	10.9	"
2019-06-10," 	17.4	"
2019-06-11," 	12.8	"
2019-06-12," 	13.5	"
2019-06-13," 	12.5	"
2019-06-14," 	20.7	"
2019-06-15," 	15.2	"
2019-06-16," 	11.7	"
2019-06-17," 	10.5	"
2019-06-18," 	13.9	"
2019-06-19," 	14.1	"
2019-06-20," 	9.4	"
2019-06-21," 	11.0	"
2019-06-22," 	13.7	"
2019-06-23," 	10.6	"
2019-06-24," 	8.8	"
2019-06-25," 	13.3	"
2019-06-26," 	17.5	"
2019-06-27," 	12.3	"
2019-06-28," 	6.5	"
2019-06-29," 	7.7	"
2019-06-30," 	11.0	"
2019-07-01," 	12.8	"
2019-07-02," 	10.2	"
2019-07-03," 	7.9	"
2019-07-04," 	8.4	"
2019-07-05," 	9.6	"
2019-07-06," 	10.3	"
2019-07-07," 	9.4	"
2019-07-08," 	5.8	"
2019-07-09," 	6.5	"
2019-07-10," 	5.2	"
2019-07-11," 	6.8	"
2019-07-12," 	8.8	"
2019-07-13," 	8.8	"
2019-07-14," 	7.9	"
2019-07-15," 	9.5	"
2019-07-16," 	11.3	"
2019-07-17," 	7.4	"
2019-07-18," 	8.7	"
2019-07-19," 	9.9	"
2019-07-20," 	10.9	"
2019-07-21," 	8.1	"
2019-07-22," 	9.7	"
2019-07-23," 	10.6	"
2019-07-24," 	9.3	"
2019-07-25," 	8.9	"
2019-07-26," 	10.7	"
2019-07-27," 	10.1	"
2019-07-28," 	10.1	"
2019-07-29," 	10.9	"
2019-07-30," 	14.7	"
2019-07-31," 	12.5	"
2019-08-01," 	11.2	"
2019-08-02," 	10.7	"
2019-08-03," 	9.2	"
2019-08-04," 	7.9	"
2019-08-05," 	8.5	"
2019-08-06," 	11.2	"
2019-08-07," 	9.9	"
2019-08-08," 	10.3	"
2019-08-09," 	11.9	"
2019-08-10," 	11.7	"
2019-08-11," 	7.1	"
2019-08-12," 	16.4	"
2019-08-13," 	8.7	"
2019-08-14," 	5.5	"
2019-08-15," 	6.2	"
2019-08-16," 	9.0	"
2019-08-17," 	12.9	"
2019-08-18," 	9.3	"
2019-08-19," 	9.6	"
2019-08-20," 	12.4	"
2019-08-21," 	11.3	"
2019-08-22," 	6.9	"
2019-08-23," 	10.2	"
2019-08-24," 	11.3	"
2019-08-25," 	14.6	"
2019-08-26," 	15.1	"
2019-08-27," 	17.0	"
2019-08-28," 	19.6	"
2019-08-29," 	16.8	"
2019-08-30," 	17.1	"
2019-08-31," 	16.7	"
2019-09-01," 	17.5	"
2019-09-02," 	10.7	"
2019-09-03," 	4.3	"
2019-09-04," 	7.2	"
2019-09-05," 	11.0	"
2019-09-06," 	11.4	"
2019-09-07," 	16.4	"
2019-09-08," 	12.2	"
2019-09-09," 	10.3	"
2019-09-10," 	6.8	"
2019-09-11," 	11.1	"
2019-09-12," 	13.7	"
2019-09-13," 	12.7	"
2019-09-14," 	8.4	"
2019-09-15," 	6.7	"
2019-09-16," 	6.3	"
2019-09-17," 	5.2	"
2019-09-18," 	4.0	"
2019-09-19," 	4.6	"
2019-09-20," 	8.5	"
2019-09-21," 	12.9	"
2019-09-22," 	8.8	"
2019-09-23," 	11.0	"
2019-09-24," 	26.6	"
2019-09-25," 	26.2	"
2019-09-26," 	10.6	"
2019-09-27," 	9.3	"
2019-09-28," 	7.0	"
2019-09-29," 	4.0	"
2019-09-30," 	3.7	"
2019-10-01," 	3.6	"
2019-10-02," 	8.0	"
2019-10-03," 	8.6	"
2019-10-04," 	11.5	"
2019-10-05," 	7.5	"
2019-10-06," 	11.0	"
2019-10-07," 	18.2	"
2019-10-08," 	10.7	"
2019-10-09," 	14.8	"
2019-10-10," 	8.4	"
2019-10-11," 	6.5	"
2019-10-12," 	7.8	"
2019-10-13," 	9.1	"
2019-10-14," 	16.3	"
2019-10-15," 	20.5	"
2019-10-16," 	13.0	"
2019-10-17," 	16.3	"
2019-10-18," 	16.2	"
2019-10-19," 	16.3	"
2019-10-20," 	12.6	"
2019-10-21," 	30.2	"
2019-10-22," 	36.1	"
2019-10-23," 	37.7	"
2019-10-24," 	29.0	"
2019-10-25," 	34.3	"
2019-10-26," 	29.0	"
2019-10-27," 	27.5	"
2019-10-28," 	14.5	"
2019-10-29," 	18.1	"
2019-10-30," 	26.3	"
2019-10-31," 	47.8	"
2019-11-01," 	30.7	"
2019-11-02," 	7.4	"
2019-11-03," 	7.3	"
2019-11-04," 	8.2	"
2019-11-05," 	12.3	"
2019-11-06," 	11.8	"
2019-11-07," 	17.0	"
2019-11-08," 	19.2	"
2019-11-09," 	11.5	"
2019-11-10," 	9.2	"
2019-11-11," 	8.4	"
2019-11-12," 	13.2	"
2019-11-13," 	16.7	"
2019-11-14," 	11.2	"
2019-11-15," 	16.8	"
2019-11-16,
2019-11-17,
2019-11-18," 	30.1	"
2019-11-19," 	22.3	"
2019-11-20," 	18.3	"
2019-11-21," 	7.4	"
2019-11-22," 	11.0	"
2019-11-23," 	14.6	"
2019-11-24," 	13.8	"
2019-11-25," 	14.7	"
2019-11-26," 	10.2	"
2019-11-27," 	12.6	"
2019-11-28," 	11.3	"
2019-11-29," 	7.4	"
2019-11-30," 	9.0	"
2019-12-01," 	24.5	"
2019-12-02," 	15.4	"
2019-12-03," 	19.5	"
2019-12-04," 	19.4	"
2019-12-05," 	12.9	"
2019-12-06," 	11.7	"
2019-12-07," 	10.0	"
2019-12-08," 	8.7	"
2019-12-09," 	15.9	"
2019-12-10," 	13.6	"
2019-12-11," 	14.6	"
2019-12-12," 	19.9	"
2019-12-13," 	11.5	"
2019-12-14," 	13.6	"
2019-12-15," 	8.2	"
2019-12-16," 	13.5	"
2019-12-17," 	9.4	"
2019-12-18," 	11.9	"
2019-12-19," 	23.6	"
2019-12-20," 	8.3	"
2019-12-21," 	11.5	"
2019-12-22," 	11.2	"
2019-12-23," 	8.4	"
2019-12-24," 	4.7	"
2019-12-25," 	22.9	"
2019-12-26," 	10.8	"
2019-12-27," 	7.4	"
2019-12-28," 	5.1	"
2019-12-29," 	7.0	"
2019-12-30," 	13.5	"
2019-12-31," 	15.2	"
2020-01-01," 	9.0	"
2020-01-02," 	21.7	"
2020-01-03," 	14.8	"
2020-01-04," 	9.8	"
2020-01-05," 	5.0	"
2020-01-06," 	24.5	"
2020-01-07," 	19.0	"
2020-01-08," 	28.1	"
2020-01-09," 	21.9	"
2020-01-10," 	17.2	"
2020-01-11," 	10.6	"
2020-01-12," 	10.5	"
2020-01-13," 	11.7	"
2020-01-14," 	12.7	"
2020-01-15," 	14.6	"
2020-01-16," 	37.8	"
2020-01-17," 	41.4	"
2020-01-18," 	27.1	"
2020-01-19," 	36.9	"
2020-01-20," 	19.7	"
2020-01-21," 	18.8	"
2020-01-22," 	13.7	"
2020-01-23," 	19.2	"
2020-01-24," 	17.6	"
2020-01-25," 	25.5	"
2020-01-26," 	36.3	"
2020-01-27," 	30.1	"
2020-01-28," 	10.9	"
2020-01-29," 	7.0	"
2020-01-30," 	7.7	"
2020-01-31," 	8.5	"
2020-02-01," 	11.4	"
2020-02-02," 	5.7	"
2020-02-03," 	7.8	"
2020-02-04," 	5.9	"
2020-02-05," 	6.6	"
2020-02-06," 	14.8	"
2020-02-07," 	17.6	"
2020-02-08," 	29.6	"
2020-02-09," 	12.2	"
2020-02-10," 	12.1	"
2020-02-11," 	5.7	"
2020-02-12," 	5.1	"
