Column1,Column2
Zanieczyszczenie,Warszawa-Targówek - py³ zawieszony PM2.5
2017-03-19," 	8.4	"
2017-03-20," 	20.7	"
2017-03-21," 	19.0	"
2017-03-22," 	15.4	"
2017-03-23," 	24.0	"
2017-03-24," 	12.3	"
2017-03-25," 	27.6	"
2017-03-26," 	7.3	"
2017-03-27," 	17.2	"
2017-03-28," 	31.4	"
2017-03-29," 	32.3	"
2017-03-30," 	13.4	"
2017-03-31," 	26.9	"
2017-04-01," 	28.0	"
2017-04-02," 	28.7	"
2017-04-03," 	18.3	"
2017-04-04," 	12.3	"
2017-04-05," 	20.0	"
2017-04-06," 	6.0	"
2017-04-07," 	12.0	"
2017-04-08," 	8.9	"
2017-04-09," 	18.9	"
2017-04-10," 	16.7	"
2017-04-11," 	9.4	"
2017-04-12," 	15.1	"
2017-04-13," 	8.9	"
2017-04-14," 	8.4	"
2017-04-15," 	14.7	"
2017-04-16," 	6.4	"
2017-04-17," 	10.2	"
2017-04-18," 	7.6	"
2017-04-19," 	9.6	"
2017-04-20," 	11.2	"
2017-04-21," 	24.7	"
2017-04-22," 	10.9	"
2017-04-23," 	5.8	"
2017-04-24," 	11.3	"
2017-04-25," 	20.1	"
2017-04-26," 	14.0	"
2017-04-27," 	19.2	"
2017-04-28," 	21.2	"
2017-04-29," 	12.2	"
2017-04-30," 	15.8	"
2017-05-01," 	9.4	"
2017-05-02," 	9.4	"
2017-05-03," 	12.5	"
2017-05-04," 	13.6	"
2017-05-05," 	17.6	"
2017-05-06," 	21.6	"
2017-05-07," 	25.6	"
2017-05-08," 	8.5	"
2017-05-09," 	6.2	"
2017-05-10," 	13.4	"
2017-05-11," 	12.3	"
2017-05-12," 	14.5	"
2017-05-13," 	15.4	"
2017-05-14," 	19.8	"
2017-05-15," 	16.5	"
2017-05-16," 	10.5	"
2017-05-17," 	12.9	"
2017-05-18," 	14.0	"
2017-05-19," 	15.2	"
2017-05-20," 	20.7	"
2017-05-21," 	18.7	"
2017-05-22," 	10.2	"
2017-05-23," 	15.2	"
2017-05-24," 	15.4	"
2017-05-25," 	10.2	"
2017-05-26," 	12.5	"
2017-05-27," 	8.5	"
2017-05-28," 	15.2	"
2017-05-29," 	14.9	"
2017-05-30," 	12.9	"
2017-05-31," 	12.0	"
2017-06-01," 	8.4	"
2017-06-02," 	9.4	"
2017-06-03," 	7.1	"
2017-06-04," 	12.9	"
2017-06-05," 	9.8	"
2017-06-06," 	13.1	"
2017-06-07," 	9.6	"
2017-06-08," 	11.4	"
2017-06-09," 	14.5	"
2017-06-10," 	13.4	"
2017-06-11," 	8.0	"
2017-06-12," 	13.2	"
2017-06-13," 	8.4	"
2017-06-14," 	7.3	"
2017-06-15," 	8.7	"
2017-06-16," 	13.6	"
2017-06-17," 	6.5	"
2017-06-18," 	10.0	"
2017-06-19," 	11.1	"
2017-06-20," 	12.7	"
2017-06-21," 	7.6	"
2017-06-22," 	10.5	"
2017-06-23," 	12.3	"
2017-06-24," 	8.4	"
2017-06-25," 	9.4	"
2017-06-26," 	8.2	"
2017-06-27," 	10.5	"
2017-06-28," 	13.2	"
2017-06-29," 	11.8	"
2017-06-30," 	8.0	"
2017-07-01," 	7.4	"
2017-07-02," 	7.8	"
2017-07-03," 	6.7	"
2017-07-04," 	5.8	"
2017-07-05," 	6.7	"
2017-07-06," 	7.3	"
2017-07-07," 	12.7	"
2017-07-08," 	9.8	"
2017-07-09," 	10.3	"
2017-07-10," 	11.1	"
2017-07-11," 	10.2	"
2017-07-12," 	11.1	"
